"Word","AoA","Concr","Freq","CD","Dom_Pos","OLD20","len","FpM","LNC","rLNC","VC","J","rVC","rJ"
"afraid",4.42,2.7,12631,4944,"Adjective",48,6,1470.63992069985,14.505110934509,11.1969589221983,11.5175067186356,5.32788360637244,8.12547126412392,1.34624211733239
"afternoon",4.65,3.7,4666,2597,"Noun",74,9,1564.29954456096,14.723478475813,11.861737369435,13.2358378767967,7.77498316041959,10.2838321626186,5.7013072801359
"age",4.38,2.86,4039,2499,"Noun",20,3,3619.55572032705,14.1603563540042,9.63424993714066,13.2902042865753,4.77760389272603,6.35204365849495,1.79601166403609
"agency",10.58,3.87,991,588,"Noun",51,6,885.911679482175,13.2453938315069,10.8943555321101,10.6851031780243,2.05030984401404,6.41956701874733,1.06385228190957
"aggravate",8.32,2.26,37,35,"Verb",68,9,74.7723161878317,14.1940487255656,11.7307093065986,12.3210453391075,2.5755751978196,9.31159004569054,1.06991404655143
"aggravated",8.608885,2.61,64,54,"Adjective",70,10,12.746323334188,13.1839086786666,8.47614766531928,9.6501929461956,1.20676096053253,5.94889948517084,1.30011538521255
"aggregate",13.67,2.14,10,10,"Noun",69,9,125.933686843298,13.8338327487079,11.5636614301027,12.0782939791679,1.60614176342738,7.85178861021996,0.897869234176901
"aggression",9.3,2.68,143,109,"Noun",53,10,135.404252270478,13.4156581830914,10.8824045571183,11.0338018238544,3.05521636748226,7.14328505843878,0.96926099997846
"aggressor",11.47,3.29,29,23,"Noun",62,9,37.0644143805109,13.8358832930296,10.8066381111749,11.2216942310333,1.61295731675341,8.96905702352524,0.675776554840252
"aghast",12,1.96,7,7,"Adjective",56,6,52.6863823235989,13.8700617389957,10.6342847262453,10.9905645251274,3.09597668903044,9.4017593562603,1.89157999854676
"agile",11.94,2.31,20,20,"Adjective",40,5,31.9498156783637,13.8348209987132,10.444103813681,12.4517569541931,2.78435683059824,8.30973368883133,1.112162466534
"agility",10.06,2.38,23,16,"Noun",51,7,38.5865683371959,14.024120641678,9.57387591329507,12.9297687411308,3.70781070645984,6.31906146556139,1.43177615402792
"agitate",10.17,2.93,22,19,"Verb",44,7,226.255767531212,14.0098300491136,10.7133697567749,11.6346097588539,2.26623543007953,7.37449932098389,0.466961174713788
"agitated",10.115967,2.57,128,110,"Adjective",52,8,31.7944155865021,14.210244920643,10.8076751814439,10.5471853017807,1.74180523812533,8.52904358506203,0.941274589061722
"agitation",11.5,2.33,25,23,"Noun",48,9,236.745489307507,14.0822099993904,10.0628381355379,11.370935022831,1.96816758267796,9.78501245379448,0.667936932436089
"ago",7.116905,1.42,14592,5851,"Adverb",25,3,3110.62500059017,14.4601072203598,9.60545073992843,13.5494782924652,7.36792254883715,9.52760687470436,3.45431778517352
"agonize",11.58,1.97,5,5,"Verb",52,7,21.8564202354643,11.081173972242,8.06221830565922,7.89659681916237,1.9168599273534,4.25445594452322,1.44999345892203
"agonizing",10.89,2,36,35,"Adjective",58,9,44.7401083536883,14.2541338206456,11.5273524690028,11.849772810936,2.70730278608336,9.51689049601555,1.0710637193595
"agony",9.22,2.38,191,171,"Noun",40,5,384.580104840258,14.5025482979314,12.2977785639776,13.6877442598343,4.63051188380136,10.4506291151047,2.04240339637499
"agree",7.68,2.31,3298,2264,"Verb",38,5,1831.84356029384,14.3521648848168,11.1086497545748,11.9550535082817,4.13364460693607,8.87334170937538,1.56037870684892
"agreeable",8.41,2.07,81,70,"Adjective",69,9,344.519467424429,14.1412310046317,10.2196805661287,12.3729439973831,2.95963543816183,7.8848739862442,0.624583314478785
"agreement",8.16,2.22,892,603,"Noun",63,9,715.4871656976,14.1361590052396,11.148291971513,12.198756814003,2.93242306248176,7.29326850175858,0.735344640285703
"agricultural",10.11,3.29,48,43,"Adjective",91,12,304.437868563148,14.3507902023389,11.1433322036333,12.2874717712402,4.6295906505776,9.06817823648453,1.4588829803532
"ahead",5.454413,3,10115,4726,"Adverb",39,5,1173.83278836682,13.8787400078469,10.8493277463867,12.0987315773964,2.23857807593876,5.93359274417162,0.365159409992237
"aid",7.33,3.1,709,496,"Noun",20,3,1542.45447622477,13.679550425424,11.1649699172839,11.8099254965782,2.503808848418,7.43632604181767,1.09322252585765
"aide",7.83,3.59,103,81,"Noun",23,4,190.031121720165,11.1649365601262,8.91027300319718,10.0693306922913,1.10182139310302,6.36720132827759,0.713770356627499
"aids",8.89,3.44,54,41,"Noun",22,4,125.12173135514,7.08190036422667,5.06941109532947,4.60214107576758,0.662698412698413,3.63582347892225,0.148181011535049
"ailment",10.37,2.93,26,23,"Noun",49,7,54.0248899609988,13.8142081334301,9.10911324262291,11.2218384742737,3.12502305047686,7.48091268539429,3.01037595224875
"aim",6.72,3.27,758,546,"Verb",20,3,936.563142131307,12.9001640079231,9.89622806175987,11.5041815042496,1.22930947315631,3.66500261798501,0.0816326530612245
"air",3.94,4.11,7090,3325,"Noun",20,3,4614.64257253396,13.699147085488,10.630695345291,12.3390121459961,2.26903591905626,8.46554432809353,0.664804661154548
"airy",10.28,2.04,16,16,"Adjective",29,4,99.4969280191937,14.0758728496172,11.5515395808381,12.4619035124779,1.55767108094248,7.56809824705124,0.363883959380854
"aisle",5.95,4.35,379,284,"Noun",37,5,194.451962505302,14.0127623316595,11.158613339695,11.5582318305969,3.54843185028497,10.2311153411865,1.6258386282412
"ajar",9.67,3.27,23,20,"Adjective",38,4,35.6073285782905,14.6056815103315,10.4954799599,12.5606830716133,6.19610462411696,9.43163281679153,1.47945201877938
"akin",12.67,1.71,14,14,"Adjective",34,4,76.0304646260779,13.9523181211522,10.473890579107,10.8384264707565,1.40956129653303,8.80040746927261,0.335310118496983
"alabaster",13.67,3.81,34,29,"Noun",73,9,22.3067920734546,14.6163872115341,12.1407842339144,12.8280847072601,2.99765763600431,10.1809042394161,1.31609134645866
"alarm",6.39,4.47,1522,898,"Noun",38,5,795.206013762611,13.9789275063396,9.89624790578781,12.232158601284,3.42664838702333,6.19600400701165,0.867605700738253
"alarming",9.78,2.07,58,55,"Adjective",40,8,107.354180594929,14.2322925715434,10.8192491879816,12.4641765356064,2.56059979845791,7.46808947622776,0.862132826476559
"album",6.72,4.69,522,273,"Noun",38,5,152.815510754775,12.6847890002184,10.2994394350374,10.3828229308128,1.32389698416064,6.47405949234962,0.874266758063378
"alcohol",9,4.76,845,588,"Noun",67,7,203.864520248985,14.0723778899835,10.7277595155595,12.6497421860695,3.35372657793995,9.74070900678635,1.43609932559848
"alcove",12.11,4.08,24,12,"Noun",48,6,41.1077734912647,14.4750122125536,10.9970155052579,12.442607998848,2.85752034695125,8.83710241317749,2.04686091506933
"ale",10.16,4.65,202,123,"Noun",20,3,75.8553560938938,14.5562671478208,11.2721826233988,12.55783867836,5.35435094006132,11.9043343067169,3.9766495529325
"alert",8.9,2.59,1051,658,"Adjective",37,5,248.827760889497,12.9018507412384,9.20678349821004,11.5939354300499,1.8354455506437,4.96986036002636,0.330836589955131
"algebra",11.47,3.14,90,69,"Noun",59,7,31.9312542572653,14.0442578126613,9.65090378691253,12.7911366224289,3.8211858759497,8.72652339935303,2.21759745485702
"alien",7.5,3.52,889,319,"Adjective",38,5,273.727599533425,12.5239246495587,8.49099613101498,10.0263857543468,1.48126206065669,6.72647250443697,0.30223423992421
"alienate",13.05,1.83,29,28,"Verb",56,8,50.6610821803152,13.6572992074219,11.1706801041154,10.4805690944195,1.31047993633356,5.59323242306709,0.330836589955131
"alienation",13.47,1.73,22,20,"Noun",55,10,32.8214881433923,13.5241575213025,10.965216342924,10.0453984737396,0.889249936935957,8.72825495898724,0.565806572397692
"alight",11.41,2.96,21,18,"Verb",35,6,110.525926545836,13.1160830706917,10.6400188444797,10.5620743632317,1.86398483737743,5.64438496902585,1.12971386444216
"alike",6.115147,2.38,579,482,"Adverb",38,5,489.135808727264,13.4170615866765,10.0361472606046,9.93489301204681,1.36745764981395,5.99125754833221,0.700285708573685
"alive",5.11,3.14,7878,3735,"Adjective",36,5,885.244026084801,14.1066466377499,11.2685749790268,12.7101281881332,2.91110485872549,7.80549848079681,0.817889955692255
"allegation",11.84,1.79,27,23,"Noun",54,10,72.0253808691366,14.3421071497587,11.5590500439249,12.5242095589638,3.27951602239273,8.6992272734642,1.55830371907602
"allege",12.81,1.76,11,10,"Verb",39,6,239.506212094145,14.3689700934754,11.7078624069219,12.4874678254128,3.48053345131894,9.75829645991325,1.67250988315142
"alleged",12.05,1.82,203,160,"Adjective",45,7,65.3265336241302,14.4519539597068,11.7775064422311,12.3263497948647,2.56922425400686,8.92165789008141,1.66838399557312
"allegiance",8.42,1.77,159,128,"Noun",68,10,143.581212072673,14.2744169146609,11.6213577523893,12.5460169315338,2.82175729175826,7.62791803479195,0.49117730095991
"allegory",14.16,2.07,12,10,"Noun",64,8,29.2532073317395,13.9469881056479,10.6537645222747,11.2405296564102,2.58052947431093,8.8464957177639,0.939481623813607
"alleviate",11.39,2.48,23,23,"Verb",62,9,53.8411098337515,13.9370920012064,11.8501484822043,12.4505583643913,2.61174861180663,6.6538971811533,0.796900585848004
"alley",7.26,4.82,831,562,"Noun",34,5,251.790452889661,14.4514035200508,11.9668114485384,12.8270244598389,4.52313713225138,7.9211907684803,1.66737858315156
"alligator",4.78,4.96,178,125,"Noun",66,9,52.0534958582434,14.6243252551515,11.5850339921258,11.5384622812271,3.38169459546001,9.67896485328674,2.43424339830094
"allotment",13.28,2.88,19,18,"Noun",70,9,31.0357200233629,13.384170147393,9.04568062226234,9.37821248173714,1.02601781413467,8.35949839651585,0.438884064264004
"allow",5.32,2.41,2263,1660,"Verb",28,5,2590.05694723409,13.8118886547689,9.79082118253673,10.9335775375366,2.484242754797,7.29835093021393,0.712990602197631
"allowance",6.95,3.07,265,191,"Noun",67,9,179.473482797727,14.2831265968089,10.5095946170865,12.3785452842712,3.81107440661329,9.77040037512779,2.07962189546939
"alloy",14.53,4.29,52,45,"Noun",35,5,66.0225617832123,11.5325689776139,7.73302812710862,9.15526071190834,1.33943386173464,6.4858088940382,0.830020561841498
"allude",13.11,1.81,10,8,"Verb",42,6,289.382769105904,13.9735898919276,10.8155721239896,11.8617209792137,2.50387654604159,7.46570074558258,2.04342784956034
"allure",11.83,1.92,30,27,"Noun",42,6,54.7013340478399,13.8888266416945,10.5687214603298,10.7537910342216,1.87687657408154,6.51772525906563,0.711778887822895
"alluring",12.89,2.07,21,21,"Adjective",51,8,19.9210287206068,13.8907310158652,10.5375592050497,11.0193893909454,2.38657508440245,7.9030819684267,0.96746898938983
"allusion",13.05,1.58,6,5,"Noun",51,8,148.328471593742,13.8792116448644,10.3592356419984,12.248837351799,2.11259256478169,7.45606589317322,0.469734022983531
"almond",7.67,4.71,56,41,"Noun",47,6,58.7479381303804,14.8060608107139,11.4139251154193,12.718298137188,4.45570857760316,12.3178075551987,3.68582181338288
"aloe",8.95,4.83,15,15,"Noun",31,4,13.8081931766089,13.2111977050404,7.70427117857917,8.8789903819561,0.93789338771359,6.2313518896699,0.445467114469376
"aloft",9.823783,2.64,37,26,"Adverb",39,5,115.161336965067,14.321956839271,10.9207820707275,12.7631686329842,2.40713176081123,9.75952559709549,0.654478458049887
"aloof",13.41,1.46,33,28,"Adjective",39,5,76.0857948643693,12.0386193046061,9.62187554123752,10.7479188144207,0.979969820015413,5.3339119553566,0.164965986394558
"aloud",6.221717,3.1,94,87,"Adverb",38,5,409.275845960034,13.9701355932571,11.2467577324663,11.7369672656059,2.66624056250205,6.86304580420256,1.16027183231016
"alphabet",4.22,4.31,127,87,"Noun",77,8,70.0477591808839,14.2911632242485,10.4427223744784,12.3110380172729,3.53614968666316,9.70525801181793,1.78766093292064
"altar",7.16,4.85,259,181,"Noun",37,5,324.955374202714,14.3520675088894,11.0812203264462,13.2472451925278,4.19625403303046,7.71217533946037,1.39694465200335
"alter",9.47,3.07,244,199,"Verb",30,5,413.902915093648,13.9865463514186,10.3592472615105,11.7527688145638,3.26175464389692,8.82552227377892,1.35765277088181
"alteration",10.17,3.21,36,28,"Noun",49,10,138.993688778937,13.8468193043806,11.0215984292402,12.0118417739868,1.89394560579764,7.02942195534706,0.769046534084128
"altercation",11.67,3.21,37,30,"Noun",62,11,22.7291079326695,13.0007059972798,7.61057059216266,10.7795081734657,1.32421955916144,6.61610662937164,0.426383899788155
"alternate",8.83,2.43,180,155,"Adjective",52,9,166.861191182434,11.4536278657332,8.09641994045482,9.01720085740089,1.05152311997364,6.05234450101852,0.406200941915228
"alternative",10.11,2.46,476,407,"Noun",59,11,375.174955029893,12.8595396970595,9.22466797277523,10.3510975241661,2.01546531877284,7.87049236893654,0.48519181030414
"altitude",9.58,2.96,198,146,"Noun",49,8,102.705293257359,13.6778937883267,9.79102399074173,11.7708813548088,3.55784426826011,7.00570300221443,0.840336893457696
"altogether",8.353117,2.36,327,269,"Adverb",86,10,719.836405392711,14.1059044171943,10.8113222301838,11.3719136714935,3.35732124311853,7.48478461802006,1.3317541506553
"alum",13.06,3.96,7,7,"Noun",33,4,12.799619960928,11.015850203812,7.11325979306274,8.16491875052452,1.02379276505416,5.09328300505877,0.865286006990664
"amass",12,2.28,3,3,"Verb",37,5,39.032324089852,14.2461803829585,10.3727535903123,12.6954919695854,3.63691089423552,6.24544738233089,0.850757904709272
"amateur",10.53,2.31,334,273,"Adjective",56,7,168.5667472725,13.2450367666625,9.33111928365691,11.6651315689087,2.08981909222166,6.94772192835808,1.06443117118142
"amaze",7.5,2,82,75,"Verb",37,5,40.169998708436,13.3189888607495,10.0886767389736,8.96805754303932,0.999879384377864,6.68344400823116,0.666220166996564
"amazed",7.17,1.52,261,240,"Adjective",38,6,165.485572898806,14.6092723086638,10.9731597185477,11.8873429298401,5.2743115839275,9.97323644161224,2.21921941756521
"amazement",9.22,1.89,36,34,"Noun",58,9,185.048564092273,14.5375230654222,11.1731258019511,12.903492629528,5.61425768166989,10.878076851368,2.29339946888745
"amazing",5.22,1.55,4167,2369,"Adjective",42,7,219.98984986891,12.8825402514661,8.4927159639848,10.9226480722427,2.55956622604107,6.78048719465733,1.21252578259213
"ambiguity",14.06,1.3,14,13,"Noun",74,9,39.9058901293083,14.1468171124345,11.3503305263293,11.0613808035851,2.35095641341821,7.33999308943748,0.757133103009937
"ambiguous",13.67,1.48,37,35,"Adjective",72,9,48.5731214991947,14.3781021764451,11.58928410553,12.0218511223793,3.10640328816933,8.92287135124207,1.44222314887243
"ambition",11.29,1.74,273,233,"Noun",55,8,525.972186905134,14.2534874270651,10.71881976053,12.1899282932281,3.25165982244455,9.01610201597214,0.287414965986395
"ambitious",11.05,1.81,243,218,"Adjective",62,9,255.313905960159,13.8863774008893,10.5518427084088,12.232900261879,2.38967674744971,6.38131374120712,0.422212363206152
"ambush",9.3,3.16,277,195,"Noun",51,6,80.7448962467417,13.8814944771349,10.8775199407462,13.021783053875,2.46241396218579,8.43512198328972,1.23880753770406
"amenable",14.14,1.86,9,9,"Adjective",52,8,26.6008612596226,12.703627352794,10.3134263820178,9.05135734379292,0.664679022259837,5.59783222153783,0.352999710522507
"amend",11.39,2.32,38,36,"Verb",37,5,171.06720744244,14.3672773270748,10.8804135901232,12.764309823513,3.81382036427418,9.33361402153969,1.19188841769524
"amiable",13.11,2.39,30,24,"Adjective",40,7,186.121399761114,14.1882833399937,10.7787312581384,11.9707437157631,2.65752538575965,9.72068220376968,1.26247399080824
"amid",11.454304,2.27,45,40,"Preposition",33,4,536.126633316382,13.7866572449967,10.6647928102058,12.8978161215782,2.3145022611512,6.7893588244915,1.13487968108744
"amidst",10.441889,2.15,35,34,"Preposition",50,6,179.074903625256,13.03859326659,10.2578802967947,11.3726336956024,2.15257835668086,7.15252485126257,0.683037615292802
"amiss",11.337077,1.53,38,34,"Adverb",38,5,49.328744179708,12.5252596018998,8.94920548012846,8.16675318777561,0.821694593235494,7.18988518416882,0.440622752482157
"ammunition",9.67,4.88,300,193,"Noun",67,10,145.203568576154,14.4553226908543,10.8358539627778,13.2024828195572,5.64927368708064,8.54964849352837,1.71762797078549
"amp",12.11,3.59,93,73,"Noun",25,3,146.233069193265,12.0061186061408,7.91707961515916,9.31975898146629,0.688300901756051,7.78148593008518,0.645155382678855
"amphibious",10.88,3.64,30,22,"Adjective",77,10,17.8070989349219,9.22850199140804,6.71305875854717,8.16861593723297,1.38280941769314,5.09808286151383,0.526728934085233
"ample",11.63,2.5,93,82,"Adjective",35,5,298.082274785221,14.086113987636,9.99190758826429,12.1449038982391,5.0159266153565,7.65212190151215,1.48586941476662
"amputation",11.89,3.76,43,32,"Noun",48,10,14.1252633560482,13.8170601532234,9.41749351160722,11.74097687006,2.19940887637719,8.38348376750946,0.995389959441565
"amulet",11.53,4,118,37,"Noun",39,6,18.3046114697239,14.0536512066983,9.69786970980667,11.2372492551804,2.23419513864408,8.0607947409153,1.08813450253255
"amuse",9,2.57,133,115,"Verb",36,5,378.303752784505,14.0861045943427,10.5852523958979,11.5840968489647,2.13714256631638,7.33358730375767,0.796900585848004
"amusement",8.79,2.07,191,146,"Noun",56,9,358.127045703752,12.563346950202,7.34830639112193,9.86169892549515,2.03964150387305,7.24181485176086,0.254527805571812
"amusing",8.44,2.14,469,356,"Adjective",38,7,173.446643190127,13.9631964755466,10.5289073698265,12.6580445170403,3.6076509464798,7.76891702413559,0.637119247945864
"analogous",14.4,1.58,4,4,"Adjective",68,9,58.5536306010225,14.0961020259595,11.6064856121188,12.2851630449295,2.07445199843192,9.3486225605011,0.892039054289616
"analogy",11.33,1.61,58,58,"Noun",51,7,122.863409402919,14.4252378951869,11.4957155107375,12.1352398991585,2.55420058705387,9.66870653629303,1.4653689665253
"analysis",11.32,2.56,563,432,"Noun",47,8,453.943538514503,14.3140369683982,11.656478957582,12.119448184967,2.90982546673436,8.88665089011192,0.934679298793214
"analytical",12.44,1.86,30,28,"Adjective",73,10,35.8683302841565,14.1654668997374,10.4051786776461,11.9630645513535,2.87493504991438,8.92031759023666,1.15426852919784
"analyze",11.39,2.3,165,149,"Verb",44,7,188.160550238677,14.0389682618937,11.2974083777585,11.3341464996338,2.37941932960103,9.29170879721642,0.922217142263411
